Car_VIN,Brand,Model,Year,Engine_Size,Fuel_Type,Price
VINPMDS5HUIMXGR1O,Tesla,Model Y,2022,0.082075486,Electric,53516.85
VIN7AE4S26IG0EFU4,Nissan,Sentra,2005,1.5,Hybrid,33322.99
VINDBYA7Z4JNZTU4K,Chevrolet,Malibu,2001,3.2,,37593.72
VINQT9LD7BQNYRUCN,Chevrolet,Malibu,2003,3.3,Diesel,41967.84
VIN01DSUP36GVY7H5,Chevrolet,Bolt EV,2007,2.2,Diesel,43236.38
VIN07PLY6XNJUOSQD,Audi,A4,2014,1.1,Diesel,33078.01
VINNSMZ852Z0Q0MH0,BMW,5 Series,2022,1.7,Hybrid,25989.48
VINFTQQ1O1O6JM6M1,Tesla,Model S,2017,0.084433983,Electric,58529.65
VINI0F1OCM28IQ0F3,Hyundai,Ioniq,2005,3.1,Diesel,50082.47
VINGUE6O7KHVZZ79G,Volkswagen,ID.3,2021,0.00415798,Electric,41622.31
VINWZTFG7MSJ03QX6,Toyota,Corolla,2001,2.5,Hybrid,44738.1
VINPSN6ONRAP62AN1,Ford,F-150,2020,2.1,Hybrid,43796.3
VINRGM7QTNO8KF86U,Ford,F-150,2010,2,Petrol,40324.89
VINK47UQ374PSQXMT,BMW,5 Series,2014,2.2,Hybrid,37429.72
VINJXE2L7W8VX6D9S,Chevrolet,Equinox,2020,3.1,Diesel,36440.6
VINYTJJUUHHQ9VES2,Audi,e-tron,2022,1.9,Electric,31919.15
VINYQNBPAFKTTYHTY,Hyundai,Elantra,2019,1.3,Hybrid,47258.99
VINJPE7C6L6UJBZI4,BMW,3 Series,2021,1.1,Diesel,28623.03
VIND54N73O0JUKPKV,Nissan,Leaf,2015,3.4,Electric,34400.64
VINKLEWDXNAWULV0H,Hyundai,Santa Fe,2013,2.5,Hybrid,28596.06
VIN3V11X3NLNHZ4AV,Hyundai,Elantra,2019,2.3,Diesel,31786.05
VIN3RF6NN45MXFPWC,Hyundai,Elantra,2021,2.9,Petrol,43702.43
VINKWAD0R5NJE0EAI,Volkswagen,ID.3,2022,0.073000576,Electric,62347.78
VINW7FM27NC31W3WV,Nissan,Leaf,2016,1.4,Electric,42463.85
VINZ15LW4I1T7K5N2,Chevrolet,Bolt EV,2017,2.8,Hybrid,31432.22
VINOQANT9MCVY2AY8,Hyundai,Santa Fe,2017,2.2,Hybrid,45484.3
VINDENRR6AFVTC059,Toyota,Prius,1999,2.5,Hybrid,57558.01
VINBJUIUY1PX8O7Q1,BMW,X5,2002,2.8,Petrol,50278.27
VINOJG3G6U0MYQKP3,Tesla,Model X,2011,0.02949035,Electric,66343.98
VIN9GJGF67SV2YB5R,Nissan,Sentra,2007,1.1,Petrol,43257.09
VINE7ZNQQKAOZ3GBQ,Chevrolet,Bolt EV,2012,1.4,Diesel,35490.29
VIN60PV7KH10SH556,Mercedes-Benz,E-Class,2007,3,Diesel,30154.33
VIN02XXH26VSE4W49,Nissan,Sentra,2008,2.3,Diesel,47974.39
VIN9A5JBR13OD0ZOL,Hyundai,Santa Fe,2008,3.5,Petrol,28802.48
VINUIDKPQ6QIZCVHT,Tesla,Model X,2021,0.030609358,Electric,45279.75
VINGZNGZD4FVKM34R,BMW,X3,2018,3.1,Petrol,56968.11
VIN571L296TX28OQB,Audi,A3,2003,2.4,Hybrid,41481.63
VINOT1EY0YEWTFBX3,Nissan,Rogue,2006,2.4,,48051.85
VINKM8W4Y9YNEXEDS,Chevrolet,Malibu,2008,2.5,Hybrid,35885.74
VINNCLG1EKOHK85Y0,Tesla,Model S,2018,0.079439187,Electric,65063.25
VINW7OLDRSW0OCJ54,Tesla,Model Y,2014,0.005097947,,64182.52
VINXQ7DS4N0R03QI4,Audi,A3,2020,3.4,Petrol,
VINQK2V4OAD71CQ28,Nissan,Altima,2010,3.2,Hybrid,44408.15
VINI7FRWYB5PC33M1,BMW,X5,2019,2.6,Petrol,44897.51
VINVN8VI9BAYVAMST,Nissan,Altima,2019,2.7,Diesel,31664.31
VINIP34ODE5W0OJQZ,Nissan,Altima,2020,2,Petrol,37616.78
VINMB1WS6L5PYPQYV,Ford,Mustang,2023,1.2,Hybrid,30848.17
VIN82DSU5OQETBV9Q,Nissan,Sentra,2018,1.6,Hybrid,42737.32
VINMK6F5S1SU6KWQV,Tesla,Model Y,2019,0.08145736,Electric,41354.91
VINXGGZVAB8HDVPJZ,BMW,5 Series,2020,3.2,Hybrid,31863.34
VINKP5C5LFVYZ4P5M,Hyundai,Elantra,2009,1.9,Diesel,36785.33
VINYK6Y648S1AP9HO,Tesla,Model S,2021,0.086441098,Electric,71746.27
VINZAJGIGL252IKVG,Nissan,Leaf,2014,2.8,Electric,36746.82
VIN7VO0GB3OJBL7BN,Mercedes-Benz,GLC,2002,2.2,Hybrid,25055.27
VINO9G4OZN7FYGTCM,Chevrolet,Malibu,2022,1.1,Diesel,31503.85
VINYEGTQRNWRZDI1V,Nissan,Altima,2021,1.9,Hybrid,47864.1
VINDWREDL53D2HBXS,Chevrolet,Equinox,2016,1.4,Diesel,27547.84
VINL1WDV9H1ZG69HW,Nissan,Leaf,2020,3.3,Electric,33196.01
VIN2TB6RMYUWF0RRN,Hyundai,Kona Electric,2022,0.07335104,Electric,46384.47
VINN3EN1IJQ8X1MP0,Volkswagen,Passat,2009,1.7,Diesel,56457.96
VINDPYQTYOJQPVUY0,Ford,Focus,2004,2.1,Petrol,41333.39
VINSLULYL6F7WKZUA,Chevrolet,Bolt EV,2021,2.8,,26425.86
VINBRBLGBY6ZZ6F2S,Toyota,Camry,2018,1.1,Diesel,28710.05
VINHQORATW8EWNKR8,BMW,X3,2014,2.3,Diesel,38275.89
VINBHOQNG9UMLO2GC,BMW,X3,2013,1.3,Hybrid,39088.32
VINNEX67ANMHGO6VV,Tesla,Model S,2004,0.048974783,Electric,34311.03
VIN3GH8J6KM1HMCD0,Mercedes-Benz,C-Class,2005,3.3,Petrol,30462.88
VINAMLG9KOQZ9CSUZ,Hyundai,Kona Electric,2019,0.078842618,Electric,68191.99
VINECSFMQ03GYEM3N,Mercedes-Benz,GLC,2014,2.9,Petrol,45087.69
VINSYIKDWH2PQHZ2R,Hyundai,Elantra,2020,2.4,Diesel,27791.64
VINDQBCGHCFE5F05Z,Tesla,Model 3,2014,0.015534794,Electric,64008.26
VIN0SCKZM2PZTPG0K,Ford,Mustang,2007,2.4,Diesel,35014.98
VIN7EQIAUL9ZSB3UC,Tesla,Model X,2002,0.012347659,Electric,69445.97
VINS6IQP131UPNSOA,Audi,A4,2005,1.5,,21503.86
VINVQ9R5TNR7ZOKNX,BMW,X5,2002,1.6,Diesel,55432.7
VIN82WN5D4D5RQ7JN,Chevrolet,Cruze,2008,2.8,Hybrid,41885.93
VINM1ERGUHAT8B5PH,Nissan,Sentra,2023,1.3,Diesel,38068.26
VINK9KGGTXKE3978P,Volkswagen,ID.4,2004,0.084210533,Electric,63898.74
VINQNQNV14JHCDG76,Mercedes-Benz,E-Class,2010,3.1,Petrol,34263
VINHH0ZCGCYQQM9S3,Mercedes-Benz,C-Class,2009,2.4,Hybrid,41877.62
VINWJO8XB731OXKYE,Hyundai,Elantra,2014,3.1,Hybrid,35206.08
VINNCXR9RUN7X6QTG,Hyundai,Ioniq,2016,1.2,Diesel,26967.21
VINUUDVRAE5UPM0TD,Nissan,Altima,2016,1.1,Petrol,24924.67
VIN1OCUUSIJ4E3IFB,Mercedes-Benz,GLC,2006,2.6,Petrol,52083.4
VINT94T2EU8PAQSGY,Audi,A3,2011,1.8,Hybrid,38003.2
VINNPAHYPAVSGG7Q8,Toyota,Camry,2006,3.5,Petrol,
VINVIR535V2RJQB1F,Chevrolet,Cruze,2007,3,Hybrid,33426.26
VINR6BZY1QI3233UQ,Chevrolet,Equinox,2022,2.6,Hybrid,37235.63
VIN01557TJOSGDYXH,Ford,Explorer,2002,2.2,Hybrid,34240.91
VIN9KXDI3UOCGBHR4,Nissan,Altima,2005,1.3,Petrol,34074.69
VINEX515UH7WR0RWT,Ford,Mustang,2006,1.5,Diesel,57627.1
VINXQI4TL4CT5GFHK,Nissan,Altima,2001,1.8,Diesel,44083.07
VINWMDIS5WC676SCJ,Ford,Mustang,2015,2.8,Petrol,38395.74
VIN7QC5SJ9C6GU27S,Mercedes-Benz,C-Class,2010,3.1,Petrol,30756.28
VINFKU4E1B0DYGQRL,Tesla,Model Y,2011,0.021486446,Electric,71213.52
VIN6NDTV6MSWHEXFR,Chevrolet,Bolt EV,2004,2,Hybrid,34998.48
VINXJL1IXWG5LLL07,Chevrolet,Malibu,2006,2.1,,41918.55
VINEC14RPJBD66OVR,BMW,X5,2001,1.1,Hybrid,40940.2
VINKVBZWUURH4NF15,BMW,5 Series,2008,1.2,Petrol,22181.2
VIN7ZW2G79EX0JMQD,Toyota,Corolla,2005,2.4,Petrol,32278.77
VINFOU6YC50Q2CA0E,Volkswagen,ID.4,2003,0.035466492,,
VIN9A5QJGK6PX8LCB,Toyota,Camry,2015,2.2,Hybrid,39535.27
VINGGKCNMFX8EYMVN,Audi,A3,2009,3.1,Hybrid,43094.26
VINVKMD7AUITS57R7,Audi,A4,2021,1.4,Diesel,41783.51
VINUS6LD7YWDQMSEM,Mercedes-Benz,C-Class,2008,2.7,Diesel,54982.36
VINC11DXL7ESYA94K,Tesla,Model S,2014,0.089528225,Electric,48055.84
VINSUG7J0TBQPJU6I,Hyundai,Kona Electric,2019,0.005581295,Electric,36538.78
VINIAYZ2WHSC1UMCE,Hyundai,Santa Fe,2020,3.3,Hybrid,39024.89
VINASGPGB1K88CO4H,Hyundai,Ioniq,2022,1.1,Hybrid,48352.47
VINJ1RD6M5B2S7OG3,Hyundai,Santa Fe,2016,1.2,Diesel,38322.21
VINKW7DCEMI89BB5I,Mercedes-Benz,E-Class,2012,3,,28778.92
VING9QKSYYOOBHQ4Z,Hyundai,Elantra,2023,2,Petrol,26602.64
VIN8A0M5IOYV9RF5K,Audi,Q5,2012,1.3,Petrol,41754.26
VINVCRKHF23GYFHSA,Audi,e-tron,2021,1.3,Electric,39737.7
VINLIW79F55F9OT1U,Nissan,Altima,2008,3.2,Diesel,
VINFLEAVPGRN224KN,Hyundai,Elantra,2002,2,Hybrid,26034.15
VINDB34UD3Q4B0TFN,BMW,5 Series,2020,2,Petrol,44173.84
VINAFAMORLAAQ1R7E,Hyundai,Santa Fe,2019,1.1,Diesel,42774.88
VINENYQ4QGM15OZAN,Ford,Mustang,2003,1.1,Petrol,33816.05
VIN7LGQXHLW5AEKPU,Toyota,Highlander,2022,3.2,Petrol,54031.45
VINDPEZ8RVKIDSXBK,Hyundai,Ioniq,2014,2.6,Diesel,39321.44
VINPDOBU23N9BY09E,Mercedes-Benz,EQC,2020,0,Electric,54513.32
VIN22ASJ0V1BD5KJP,Audi,Q5,2021,2.5,Petrol,47177.28
VIN2S5VCVOOIEHHT6,Mercedes-Benz,GLC,2013,1.2,Hybrid,27543.76
VINE8COV0STBGWJKA,Volkswagen,ID.3,2022,0.062180073,Electric,39255.71
VINKPABQYEQ8ZW399,Hyundai,Elantra,2020,1.3,Hybrid,36392.11
VINFKHDLGVSIYWI18,Audi,e-tron,2022,1.2,Electric,43140.96
VINADTKWIOG81XSLZ,Toyota,Prius,2017,1.9,Hybrid,27537.8
VINRC4SUA7GK8XFBQ,Ford,F-150,2011,2.4,Diesel,31925.13
VINY74IFVM8FZTD3H,Mercedes-Benz,E-Class,2023,2.6,Petrol,29061.73
VIND9N601D3DXDYUM,Ford,Focus,2016,2.3,Diesel,25282.55
VINJNTUPVVP8XFSLC,Audi,e-tron,2018,2.5,Electric,29797.49
VINKYZ92MP43D1XOR,Ford,Focus,2006,2.9,Petrol,54384.59
VIN1PL212Z2DL5T00,Chevrolet,Malibu,2008,3.3,Hybrid,
VIN4DXSG5V4YAS1V8,Audi,A4,2022,1.5,Hybrid,30206.22
VINAJR8HTF6GDSE2D,Nissan,Rogue,2003,3.1,Petrol,26599.9
VINHOBQ5GR59RL3OQ,Audi,e-tron,2018,1.5,Electric,57812.08
VINCVIDEC7CTWHZRQ,Toyota,Prius,2021,1.2,Hybrid,38180.7
VINCA579YLSVLBEQG,Toyota,Camry,2018,3.2,Hybrid,33416.62
VINL4DK2Q1BROZUOE,Toyota,Prius,2019,1.6,Hybrid,33432.18
VINW0BW78T3E8UXB1,Nissan,Sentra,2016,2.6,Petrol,53402.03
VINFUNMLLMIJEAI0O,Chevrolet,Bolt EV,2014,1.3,Hybrid,43976.64
VIN33IXXEG9O8IGRV,Toyota,Prius,2001,1.3,Hybrid,34453.39
VIN2JFCJTI6GX2B48,Ford,F-150,2012,2.3,Diesel,52190.68
VINP046734NNX4P39,BMW,X5,2009,3.2,Hybrid,29117.03
VINE9UIOWZP6R9CUI,Audi,A4,2023,1.1,Diesel,47640.92
VINMG27ZZZOK0U36X,Nissan,Rogue,2002,2.3,Diesel,46750.57
VINRCZH8DJNHPPWZP,Toyota,Highlander,2000,1.8,Petrol,33367.05
VINRMMG54RV2MOK1K,Ford,Mustang,2013,2.7,Hybrid,33987.44
VINRE3Q4M788HQ7BJ,Hyundai,Santa Fe,2023,2.4,Petrol,48964.06
VINWNUO6N6B6P0INP,Mercedes-Benz,EQC,2019,0,Electric,47699.16
VINGCM1EPZHUEQVW1,Ford,Explorer,2008,3,Diesel,56480.73
VIN3XSSY73PM5PJI7,Ford,Mustang,2014,2.5,Petrol,36968.32
VINELZ84SEJZKTZ2Z,BMW,X5,2001,3.1,Hybrid,44805.91
VINIAH42GLIAGFQWV,Nissan,Sentra,2023,2.8,Petrol,36454.65
VINYPYPPBRDT9ZRM4,Chevrolet,Equinox,2004,1.3,Hybrid,44868
VINJHFNFDY496I0IT,Hyundai,Kona Electric,2019,0.063520723,Electric,31208.34
VINY0A0W0Y5SXUY8N,Audi,A3,2017,3.2,Petrol,30781.58
VIN3KVEIGANDQPPI7,Tesla,Model Y,2012,0.03439104,Electric,61962.87
VINA37PYG80NUZCH9,Hyundai,Santa Fe,2003,1.8,Petrol,40559.76
VINJBVX0ZU8IFI6QQ,Nissan,Sentra,2004,2.1,Petrol,20467.07
VINLCXI6CEAWK5OY0,Toyota,Corolla,2016,2.4,Hybrid,32214.14
VINK2IW80E5XM4AJ7,Nissan,Leaf,2019,2.4,Electric,22981.51
VINYF6ISVC8Z8C83O,Toyota,Highlander,2000,1.9,Hybrid,48294.03
VINI2TP0P2QE606SX,Hyundai,Ioniq,2017,2.4,Petrol,36135.5
VINOCHMWUZH071G0J,Hyundai,Ioniq,2021,1.6,,41434.04
VINBX5J6Y1F7S0BW1,Toyota,Highlander,2000,1.8,Hybrid,28179.31
VINCPJIFDLBS4FKFP,Toyota,Camry,2020,3.3,Hybrid,48583.47
VINURMMS9AP0CO5UF,Tesla,Model Y,2016,0.094140379,Electric,53329.82
VINYWNV7V7K7NKRUM,Hyundai,Ioniq,2012,3.2,Petrol,55460.37
VINTOPAYKCHDPLXFI,Audi,A4,2018,1.7,Diesel,23319.06
VINPX4J14NHD87T6J,Audi,e-tron,2018,1.6,Electric,24235.97
VINRCUMWBE30RV218,Nissan,Altima,2020,2.3,Petrol,28970.3
VIN8AUO0X0Q88KHNY,Volkswagen,Passat,2009,3.2,Petrol,25635.38
VINFN86KPBS6P1WW1,Mercedes-Benz,C-Class,2008,2.9,Diesel,40701.51
VINX5CCIECEA7WBDF,Mercedes-Benz,GLC,2015,3.4,Hybrid,45674.98
VINAPTY4OCRKJGB1B,Audi,Q5,2023,2.1,Petrol,47775.02
VINAW6LM9E8WY83HB,Toyota,Highlander,2017,1.3,Hybrid,36658.36
VIN5COO5316U1ASLW,Chevrolet,Bolt EV,2019,3.1,Hybrid,33321.02
VINXP1RA05SRGB6CJ,Chevrolet,Bolt EV,2020,2.9,Hybrid,28537.72
VIN4XOW3HLKOVK7UI,Mercedes-Benz,GLC,2004,1.1,Hybrid,39820.66
VINFWC6GEX1NFO82H,Mercedes-Benz,E-Class,2021,3,Diesel,55651.95
VIN7RSAO2RFNW8ZBO,Volkswagen,Passat,2009,1.9,Petrol,21185.55
VIN3N9E2B9UE3GQ7C,BMW,5 Series,2021,2.9,Petrol,30666.84
VINE97E31WY3MYQ0C,Tesla,Model X,2022,0.099977041,Electric,69060.57
VINSKO8LP1SWX73HJ,Volkswagen,Passat,2002,2.6,Hybrid,31440.2
VIN2WVEQWYM2QR41B,Nissan,Rogue,2008,2.4,Hybrid,26241.81
VINGRNZIAYM0EYVXJ,BMW,X3,2013,1.2,Petrol,49993.61
VIN8PZII2H4J8D4Y0,Hyundai,Elantra,2010,1.1,Hybrid,28530.47
VIN6NFTRJ2ISSCSK5,Audi,e-tron,2020,1.7,Electric,27765.59
VINB5QLAOA5VXJOHU,Tesla,Model Y,2019,0.084272137,Electric,45935.61
VINF5NHOBM0GQBZIX,Nissan,Leaf,2012,2.5,Electric,32765.21
VIN3XQFWC7ID2K3NC,Volkswagen,ID.3,2020,0.021843993,Electric,59523.34
VIN51NS6DKQVCTF55,Tesla,Model X,2016,0.023358374,Electric,59852.12
VIN8CCUG59CLXREHH,Nissan,Altima,2008,1.9,Hybrid,41805.82
VINMSFEFVISS1VUPZ,Tesla,Model S,2016,0.078058719,Electric,68376.2
VINH4LCD91TKU2540,Audi,Q5,2005,3.2,Diesel,53433.92
VINPSNYXLS9EH2FCC,Nissan,Leaf,2021,2.9,Electric,21961.43
VINZY1HKP1YLL6SGO,Chevrolet,Bolt EV,2012,3.4,Diesel,33370.53
VINRZL3428M969PMM,Volkswagen,ID.3,2020,0.06826139,Electric,51405.45
VINU3DM72ZBQE84L2,Tesla,Model Y,2009,0.03611275,Electric,72076.77
VIN4ZVNZYC7DARD5T,Ford,F-150,2008,1.9,Petrol,35855.31
VINWNQHGYA8N7KXZF,Hyundai,Santa Fe,2014,1.4,Petrol,33057.98
VINKZH5FHGZR71MUZ,Mercedes-Benz,E-Class,2021,2,Hybrid,37423.88
VINY5B8N4G173TEQS,Tesla,Model S,2014,0.052711895,Electric,43236.79
VINGL1CFMAROSVTH3,Mercedes-Benz,GLC,2020,2.4,Hybrid,46691.23
VINAA4ZKTF5XE7F6X,Audi,A3,2016,2.3,Diesel,30731.37
VINKDR3UHVFJFWCI3,Mercedes-Benz,E-Class,2013,1.1,Hybrid,32619.29
VIN386185O4KYND77,Chevrolet,Equinox,2000,1.1,Hybrid,29154.73
VINPKCO2GCHFM6WI2,BMW,5 Series,2001,3.2,Diesel,38611.96
VIN0JYMA2GAL6SN9G,Mercedes-Benz,GLC,2006,2.4,Hybrid,31645.52
VIN9U0CK8YL9N5OQ2,Hyundai,Kona Electric,2020,0.019752179,Electric,31091.96
VINUJZKUA06ASWE9C,Audi,A4,2010,2.4,Diesel,27152.08
VINBTXLMXQODMQWOH,Chevrolet,Bolt EV,2007,2.6,Hybrid,25214.69
VIN6L4MH4AGJFXAO4,Audi,A4,2008,1.5,Petrol,41635.49
VIN8TMNSRM9V8T7DM,BMW,5 Series,2011,3.2,Hybrid,31491.22
VINKK6VEPQAOQUXA6,Volkswagen,Golf,2003,3,Diesel,58034.92
VINN9H8XZOCCXM4DT,Tesla,Model Y,2012,0.006614396,Electric,67460.5
VINZV03L7DC2PYLAT,BMW,X5,2008,1.7,Petrol,20828.3
VIN2AJ2OF4GN4QAAX,Toyota,Corolla,2010,1.4,,41604.92
VINURE83CMK4QBKII,Nissan,Leaf,2017,1.8,Electric,37569.24
VINSBP6GEC4WZOIXI,Hyundai,Ioniq,2004,2.9,Hybrid,47105.88
VINNYRIRUBSAODSD2,Tesla,Model Y,2002,0.003222292,Electric,62235.88
VIN7HQ7Y3274Y7ECY,Toyota,Prius,2001,3.2,Hybrid,23021.55
VINKT47KU2QMJTLSC,Volkswagen,Golf,2000,1.4,Hybrid,26665.22
VINLXUKSDAQE5AI3D,Volkswagen,ID.3,2020,0.031809721,Electric,69297.55
VINX5SGD8JW3MZ9C5,BMW,5 Series,2006,1.8,Diesel,46390.61
VIN5GXI7GEI9GR5SV,Volkswagen,ID.3,2020,0.064846388,Electric,49865.1
VINRHDFWWIPPKZDGF,Chevrolet,Cruze,2019,1.6,Diesel,25389.01
VINWY7QIXQHAK8F2Q,Tesla,Model Y,2000,0.044259122,Electric,32674.06
VIN2RNJGY4FCR6AS0,Tesla,Model Y,2017,0.025197403,Electric,34434.09
VINUAB6HFRCNI1FTK,Hyundai,Elantra,2020,1.7,Hybrid,33111.2
VINILNGPZ0IUC8DAV,Mercedes-Benz,GLC,2022,3,Hybrid,38114.62
VINC2T5ZB1KKZ5R01,Hyundai,Elantra,2002,3.2,Hybrid,40331.99
VINNVLD5IP8APPIU2,Tesla,Model 3,2007,0.0072837,Electric,31882.75
VINSVFVMNTZSSMM3C,Toyota,Camry,2008,2,Petrol,36536.76
VINKKEW69JAZL6HCM,Volkswagen,Passat,2003,1.9,Petrol,53277.04
VINDARHU0S5GIYYB5,Ford,Explorer,2014,3.1,Hybrid,42966.43
VIN43A8I94GLY4TIX,Toyota,Corolla,2012,2,Hybrid,43505.23
VINJK32BZH5MLZ70Q,Chevrolet,Bolt EV,2001,1.9,Diesel,22781.25
VIN3QRFAYR4Q3VAZR,Nissan,Rogue,2007,3,Petrol,44655.81
VINXKME8288NJDZTV,Mercedes-Benz,E-Class,2011,1.7,Diesel,34602.49
VINTGDCA0T1ZQ3RQX,Hyundai,Kona Electric,2020,0.071127419,Electric,60434.43
VINFDKZ622KF3NV6P,Mercedes-Benz,E-Class,2005,1.1,Petrol,26804.24
VIN3YBC0NBI5BGQTN,Tesla,Model S,2010,0.086398175,Electric,57387.48
VIN27VFEJ920620O6,Chevrolet,Equinox,2000,1.1,Petrol,29646.2
VINVKNV71AA6N1Q5R,Hyundai,Ioniq,2018,3.3,Petrol,28070.89
VIN26P5IMEQERS8FR,Ford,Focus,2012,3,Diesel,52506.07
VINHQ8715DBHCC03C,BMW,X3,2015,1.2,Diesel,44537.72
VINOD10KCFWZ4X48K,Chevrolet,Malibu,2008,2,Diesel,33367.03
VINKY8LP27UPCH9RA,Mercedes-Benz,GLC,2010,3,Hybrid,28904.59
VIN0XU6YKJESWF34I,Audi,A3,2013,2.5,Petrol,46751.88
VIN0HGV01P3SP43A6,Volkswagen,ID.3,2021,0.098738796,Electric,60020.91
VIND0SYI6FPHHYNX7,Mercedes-Benz,C-Class,2005,1.9,Hybrid,36279.25
VIN3SLAWUU3KO5ZPL,BMW,X5,2022,2.3,Diesel,47777.36
VINHBQGEYI6UYQO2Z,Chevrolet,Equinox,2003,1.3,Petrol,51568.42
VINXMD8TR7RLW5NJU,Nissan,Altima,2015,3.2,Petrol,39580.94
VIN14J43DZ50JLPCM,Hyundai,Santa Fe,2013,1.9,Hybrid,41192.21
VINF4HNYKFJHQ5B4V,Chevrolet,Cruze,2022,2.5,Hybrid,25426.1
VINBIUA8ZAZOSG11Y,Tesla,Model Y,2005,0.028756146,Electric,60556.21
VINCRLKU7JZKJLC52,Nissan,Rogue,2023,1.4,Diesel,57297.38
VINPDM9XSIYABBXNJ,Audi,A3,2008,2.9,Diesel,56589.64
VINAMW9JK9P9BMJPY,Mercedes-Benz,EQC,2019,0,Electric,34219.13
VINUDI210Y0GI1N9P,BMW,3 Series,2009,3.1,Petrol,33359.36
VINX625A7MQSLM4OA,Nissan,Leaf,2018,1.4,Electric,41451.78
VINV4FALX07EQE7OY,BMW,X3,2003,2.4,Petrol,27220.2
VINY1EQMPKBO7EI8W,Nissan,Sentra,2004,2.6,Diesel,51911.59
VINV45RP10GQZ3RHA,Mercedes-Benz,GLC,2015,1.8,Petrol,20009.88
VING624UI5I1BYN4L,Volkswagen,ID.4,2013,0.066029725,Electric,75070.82
VING7V8FQELKDNF0H,Toyota,Corolla,2001,1.9,Hybrid,43495.48
VINMO5T2JQO6WHXXH,Volkswagen,Golf,2020,1.3,Diesel,25661.51
VIN73VYSCTTV7ONGY,Tesla,Model 3,2011,0.001567372,Electric,31185.59
VIN8YWTD4IVZDYV5Z,Chevrolet,Equinox,2021,2.4,Petrol,50434.5
VINKZT00489V877SU,Audi,A3,2012,1.2,Diesel,26800.6
VINVF56BDCX8HTGDJ,Mercedes-Benz,E-Class,2011,3,Petrol,48847.68
VINH7DHMPJTUXIM0Y,Mercedes-Benz,EQC,2020,0,Electric,29514.91
VIN2ZW9QPCW1P46XS,Hyundai,Elantra,2012,1.7,Petrol,36985.97
VIN554H4KLYN7QWPQ,Volkswagen,ID.4,2007,0.021640631,Electric,55609.63
VINPGX1P8MDWC2W4M,BMW,X5,2014,1.5,Petrol,57580.34
VINNTQFZQ6KVGTM0M,Chevrolet,Equinox,2019,2.3,Diesel,41754.44
VINSCVZRAE5P0LK43,Audi,A3,2012,1.8,Hybrid,46140.76
VINCC2X18J3K5CZY6,Toyota,Prius,2013,2.9,Hybrid,34824.65
VINAD5BEF7I1RM9Y5,Tesla,Model S,2021,0.082552916,Electric,42172.04
VINCJMZU58UWKBSIM,Volkswagen,Passat,2003,1.9,Petrol,30874.11
VIN2SZNT0VPEX6TRP,Hyundai,Kona Electric,2020,0.097670925,Electric,51447.67
VINY2NEMHNBIS5FAN,Nissan,Rogue,2006,2.1,Diesel,35933.82
VINY7D88VXIRSO61L,Nissan,Rogue,2018,2,Hybrid,36994.11
VIN4H4DHH677JBX1A,Audi,A3,2009,3.4,Diesel,44467.26
VINCWHMX8CS3EABVI,Toyota,Prius,2011,2,Hybrid,25524.8
VINVTOQDUM0XHGVGL,BMW,5 Series,2001,3,Hybrid,
VINWBU4Y7D9W1OS1X,Volkswagen,ID.3,2020,0.07989673,Electric,37280.61
VINL8265A97SAQ2FO,Tesla,Model Y,2005,0.09466394,Electric,54589.49
VINKQ6YHDUR4SDLV4,Tesla,Model S,2014,0.053672509,Electric,74389
VIN48EWG5ZSVB082Z,Mercedes-Benz,EQC,2019,0,Electric,26376.3
VIN8WN8FE5N3012YW,Chevrolet,Equinox,2013,1.1,Petrol,36193.95
VINOLT67MO60IM62Q,Chevrolet,Cruze,2015,2.2,Hybrid,43125.64
VINY8I6UGP7DMIV2N,Volkswagen,Golf,2000,1.2,Diesel,45738.78
VINM09REP8UL6VYAX,Audi,Q5,2022,1.9,Diesel,59760.83
VIN2SM2EFYXJDHZMG,Volkswagen,Golf,2004,1.6,,50630.51
VINF0RHNEI1HO770J,Nissan,Rogue,2012,2.3,Diesel,31749.44
VINVOXO4S9GP2ATZR,Nissan,Sentra,2002,3.4,Diesel,52948.14
VIN4GPW9UY7EUH3TG,Chevrolet,Cruze,2007,3.3,Diesel,35346.63
VINLNKU0L3XHYIMVP,BMW,5 Series,2014,1.7,Petrol,39653.72
VINW3KNKXR8MGRZW7,BMW,X3,2002,2.6,Diesel,50248.39
VIN30HL2DHGSDMFT7,Volkswagen,ID.3,2020,0.005966426,Electric,61758.52
VINEHHUY5ULJOC83F,Nissan,Altima,2007,2.9,Hybrid,26489.35
VINUF8SH9ZHOTHKYG,Chevrolet,Cruze,2019,1.9,Hybrid,48818.36
VINX61CSFQXERD3G5,Ford,F-150,2003,1.9,Petrol,
VIN1U8FKQMOBZND4M,Ford,Focus,2005,3.2,Hybrid,31465.92
VINKGN46QNA5DUG4K,Chevrolet,Bolt EV,2001,2.6,,45587.05
VIN05UC0JO0YUQ3L6,Hyundai,Elantra,2018,1.1,Hybrid,46558.02
VINX26UOLTTOI4P2U,Mercedes-Benz,E-Class,2016,1.3,Diesel,45739.39
VIN7NY5ADFCV4N1YJ,Toyota,Highlander,2008,2.8,Petrol,26153.46
VIN3OO6R8RLPC23QO,Chevrolet,Cruze,2000,3.1,Diesel,22506.62
VINRVD04X3XA6MQFR,Chevrolet,Equinox,2008,1.4,Petrol,29339.44
VIN63NRKKHBDU4P7Y,Mercedes-Benz,C-Class,2021,3,Diesel,58381.11
