Car_VIN,Sales_Count,Customer_Rating,Region
VINOD10KCFWZ4X48K,161,1.2,South
VINKY8LP27UPCH9RA,290,4.1,North
VIN0XU6YKJESWF34I,92,1.8,North
VIN0HGV01P3SP43A6,141,3.7,East
VIND0SYI6FPHHYNX7,274,1.7,South
VIN3SLAWUU3KO5ZPL,474,1.1,South
VINHBQGEYI6UYQO2Z,188,1.2,East
VINXMD8TR7RLW5NJU,153,3.0,East
VIN14J43DZ50JLPCM,413,3.7,South
VINF4HNYKFJHQ5B4V,225,3.1,East
VINBIUA8ZAZOSG11Y,429,3.9,South
VINCRLKU7JZKJLC52,134,1.1,South
VINPDM9XSIYABBXNJ,113,3.5,East
VINAMW9JK9P9BMJPY,202,4.6,South
VINUDI210Y0GI1N9P,308,4.2,East
VINX625A7MQSLM4OA,297,2.0,South
VINV4FALX07EQE7OY,110,2.3,North
VINY1EQMPKBO7EI8W,342,4.7,South
VINV45RP10GQZ3RHA,142,2.9,South
VING624UI5I1BYN4L,70,1.2,South
VING7V8FQELKDNF0H,199,3.6,North
VINMO5T2JQO6WHXXH,108,3.4,East
VIN73VYSCTTV7ONGY,68,1.1,South
VIN8YWTD4IVZDYV5Z,228,2.6,South
VINKZT00489V877SU,110,4.3,North
VINVF56BDCX8HTGDJ,54,2.1,East
VINH7DHMPJTUXIM0Y,202,1.8,West
VIN2ZW9QPCW1P46XS,377,1.9,North
VIN554H4KLYN7QWPQ,142,3.2,East
VINPGX1P8MDWC2W4M,127,4.2,North
VINNTQFZQ6KVGTM0M,436,4.9,North
VINSCVZRAE5P0LK43,139,3.2,North
VINCC2X18J3K5CZY6,154,2.8,North
VINAD5BEF7I1RM9Y5,300,3.0,West
VINCJMZU58UWKBSIM,318,3.5,East
VIN2SZNT0VPEX6TRP,159,1.8,South
VINY2NEMHNBIS5FAN,213,3.9,South
VINY7D88VXIRSO61L,227,4.3,East
VIN4H4DHH677JBX1A,422,2.1,East
VINCWHMX8CS3EABVI,451,1.2,East
VINVTOQDUM0XHGVGL,305,1.3,North
VINWBU4Y7D9W1OS1X,497,2.5,North
VINL8265A97SAQ2FO,463,4.1,East
VINKQ6YHDUR4SDLV4,263,4.8,North
VIN48EWG5ZSVB082Z,402,4.1,North
VIN8WN8FE5N3012YW,390,1.9,North
VINOLT67MO60IM62Q,178,2.7,South
VINY8I6UGP7DMIV2N,279,3.1,West
VINM09REP8UL6VYAX,386,1.1,West
VIN2SM2EFYXJDHZMG,145,3.2,West
VINF0RHNEI1HO770J,499,4.1,East
VINVOXO4S9GP2ATZR,236,1.2,East
VIN4GPW9UY7EUH3TG,365,3.6,South
VINLNKU0L3XHYIMVP,304,2.8,West
VINW3KNKXR8MGRZW7,477,2.3,North
VIN30HL2DHGSDMFT7,464,5.0,North
VINEHHUY5ULJOC83F,473,3.5,North
VINUF8SH9ZHOTHKYG,119,4.5,South
VINX61CSFQXERD3G5,58,1.7,South
VIN1U8FKQMOBZND4M,111,3.7,South
VINKGN46QNA5DUG4K,285,4.5,West
VIN05UC0JO0YUQ3L6,178,1.9,West
VINX26UOLTTOI4P2U,139,3.2,North
VIN7NY5ADFCV4N1YJ,175,4.4,North
VIN3OO6R8RLPC23QO,60,2.9,West
VINRVD04X3XA6MQFR,145,3.3,West
VIN63NRKKHBDU4P7Y,97,1.0,West
VIN7OIS12NEXNTFUG,464,1.8,North
VINVV0CWM85S3NMDW,194,2.3,East
VIN2JV4V9AGOHGBMJ,167,4.1,West
VINCNS9IK1OFOI9FI,160,3.9,West
VINBO3FKCMANU1ZMN,77,4.5,West
VINN3DIVD25FLHMH4,183,1.5,North
VINLCBGAUCNV0ZLP5,216,2.3,West
VIN8TKGFTR8QTI4LY,233,4.1,South
VINN0XPRM9X0L7BBM,372,1.1,North
VINDNXST3CQZ604OR,382,4.3,North
VINRLWP4A9UDEWWM9,347,4.5,East
VINNI100C815V4NPG,326,3.4,West
VINCNZ5RL7BGT5I72,381,2.0,South
VIN6NFFVGPORP0SIM,114,3.4,West
VINWY6RF8GF9TYTJ9,266,2.0,South
VIN4TQERQC96ULXRZ,55,3.9,North
VINDYTUNIZ88XEONC,84,1.1,West
VINCRQ3XUT13MD9LT,462,1.3,West
VINBHJE2N04N6GQL7,276,1.2,North
VIN42XQ3TGUQ12LCZ,378,3.7,North
VIN75A3PZY8HBUUEW,122,1.5,East
VINXCTE15VJVUZKJI,358,3.8,East
VIN1306B3XS3I5V07,484,3.4,North
VINNCFE9PPTSDZN6Z,195,4.3,East
VIN4DEYIS0NT0E6K8,323,2.4,North
VINW5BUXCO901TI6W,480,4.8,South
VINO4G0NZ5M7SNS8N,201,3.8,East
VIN2BPDRT3HEAAFQF,483,2.8,North
VIN2OPFT3ZGXX53FC,471,2.3,West
VIN3VM9Y350YXFRF3,238,4.3,West
VINBREZIBP2GHQ44V,443,4.9,East
VINGVD7OXGOW4O4VM,344,2.2,North
VINLAH5CLB95MOVQX,299,2.5,South
VINDAW3AA8B79R1LJ,342,4.8,West
VINHBST8FW1602915,307,3.4,East
VIN03TY5PNKI0LJZ7,90,3.5,North
VIN4ZLEE1AFT0APOG,337,2.5,North
VIN84ATOA2YOC005N,493,1.7,West
VINPSRRBH2W6VSZ9I,439,3.8,West
VINDU97ME3GVFZAJO,217,2.2,South
VIN60CCUI7I1HYZQ9,423,1.9,South
VINWULGYMZB3WGAE6,79,3.9,East
VIN4OH7J4LAP9OFA9,237,3.3,North
VIN606KK83KLEQRFB,451,4.6,North
VINKI2I5BS6R2NMQF,391,1.2,North
VIN1X7MRMULTVEC4H,139,2.5,South
VINRSTZZXA3CPG8R7,112,3.4,East
VINL22H33VE8L14KZ,138,4.9,South
VINVYYTSG1ZWMH0XH,488,3.3,West
VINMDNXWJYB91MP18,65,4.1,North
VINR850S32F8RTYQT,407,1.7,South
VIN40A53I50J85S92,317,3.2,West
VIN31SLXSPIAT3LA1,152,2.2,West
VINFYF1OFX0PZZDGO,313,3.8,West
VINWYL5G5TZX9XCI4,333,4.3,East
VING5WO9FQWU51AY1,184,1.4,North
VINZP9HN83RVO4LXA,420,1.5,North
VINOBYL3KX4XQ7C29,314,3.7,East
VINLECQXRN1JCNFNH,56,3.1,West
VINVD91O5J4GZMNOI,155,3.6,North
VINC74N9ZPQ5UPGMR,134,3.2,East
VINQCERQBXGXJ5F85,426,4.4,South
VINCA81JCGF8RH6ML,382,2.9,East
VINZT2H7O00QAB2WS,345,2.8,North
VINXHYCNJA4R47ZW2,256,4.5,South
VINQ60PUAJEZMZSKF,388,1.3,East
VINTB1EMWA74W4B0C,277,3.3,South
VIN5IZZ1M00AJK1ZN,245,1.8,West
VINDPRN3AEGH2NGVZ,261,3.5,South
VINW617J2XA41RR9P,164,2.9,East
VINP1TTEFUSLUR3LQ,211,2.0,South
VINBAXT8U6B3KL58F,259,2.8,West
VINLLTTDCXGF1NFEX,416,1.5,South
VINK7ANG9XZUIQYHA,88,3.6,South
VINTBFGHC2DTYR5OX,490,1.8,South
VINDLDTZBM86NGZ9A,158,1.5,West
VINYHONYUCR6HBJH2,90,1.3,North
VINFXL5OBB8RP18PO,85,1.9,South
VINJ9N5H0FA168II3,434,2.2,West
VINZOFRRF2AJ5TPIP,287,4.5,South
VINU8WMRQBL7ZRM2U,232,1.1,East
VINAUOC149ASGAYPB,84,4.2,East
VINKFL80HKUQA42UG,110,3.1,North
VINZHB405XZ46W3UU,265,5.0,East
VIN2PRQU19NP2SZFA,166,3.8,North
VIN6PL608HCHSJBOG,486,3.7,North
VIN38EIH5P5G5OY0A,304,3.6,South
VING7MYUXLPZLSX10,117,3.1,West
VINXGFSQQ95SUMYDJ,438,3.4,West
VIN3CTX9KCABF0P6S,119,4.1,North
VINHCFST24JXPFNA2,243,4.1,South
VINA50YF9I14E5VKW,217,1.6,North
VINKBKSCQPNVRAYD5,251,3.2,West
VINBUZ2YK0ZQC75BJ,463,1.8,West
VINPL1OHL4KA9QN4L,425,3.3,West
VINGUYFS0HM9W4JKV,52,4.5,East
VIN1N0D9PABDWEGI2,208,1.8,West
VINTWFJDJQ7D27MV3,413,1.7,South
VINRSEUM4EVE79LGT,136,3.7,East
VIN9ED3VJH9TJ2BVT,204,3.2,West
VIN8SLSVJXXE5AHND,376,1.3,North
VINDC9KF8Q2H7KJCT,104,1.3,South
VINV6I54HD6HKB2TJ,389,2.4,South
VIN371KLOYMS68BH9,349,2.3,East
VINTL0WUON4VPG9QP,411,1.4,West
VINK2X31QKTQWWFJQ,260,1.6,South
VINCAR42D4HHGNY0N,256,3.5,West
VINQUAV1GYNY94U8W,227,4.5,East
VINN2OAH0NVIGDQGN,284,3.8,East
VINCMQLOB9V64ZYSL,280,3.3,West
VIN29TMAUZ0X0W3AU,54,2.8,North
VINE1HCNALYZDIB73,365,3.0,North
VIN1HS7NCQQDKPGD9,153,3.9,South
VINDYS4GPFYGSMK0A,406,1.4,South
VIN23RU02ICGF54M3,204,2.8,East
VINUZPRJUIEXFM4CK,479,5.0,North
VINLRUF90RHDPO6VS,85,4.4,South
VINTBND6S2A8W8KGZ,69,1.8,South
VINW2TLRK996T99LQ,267,2.0,East
VINQ9YIYFHAHNKBQS,495,1.3,East
VIN9KWJRCYO7L2UY2,166,1.3,East
VINPRL70AENBHG8S5,398,3.7,South
VINFAFP7S89R2IL0H,435,2.8,North
VINQX3L33FY1NITRL,65,2.7,West
VINZ9M8SBT4OFPAQH,281,1.5,South
VINL6UML311MY9F02,290,4.5,North
VIN2HTVW28JPFZV7G,168,2.4,East
VIN76DRFRVDFNNORU,241,1.7,North
VINH66O9ZW2BN9KPP,382,1.2,South
VINR1ZRLI28FPWRSG,223,3.6,North
VINYJ59NYWYM7L848,121,1.6,West
VINBXKM2P8HRK4UB2,487,1.9,West
VINE1K6OWUU293EZ4,359,1.5,North
VINZ6T76ZMMNVIF1N,364,3.5,North
VINFUFNM25L25H77M,221,1.3,West
VIN9KN10WJ8VYLJ84,153,2.8,North
VINO9ZPKCNTFXWJBS,423,1.9,South
VINP0GKTTCPG4GIDF,137,4.4,South
VINT6NKN2KG4VHU9B,445,3.2,North
VINRF0LDHSGCW4AKE,441,2.0,North
VINQ3WH0WVI8IWKWE,143,3.7,West
VINA7Z0IUFR9OIJMB,174,1.9,West
VINLSRIYJIZDO4UB5,295,1.9,East
VINHXRDSQZ64BMT5D,245,1.2,West
VINCIRV7FRJHBJGIY,66,1.5,North
VINIIYVGQF4597RZI,331,1.0,East
VINKCYA9R01HD5F2B,282,1.2,West
VIN74W31WZROJ3PNI,186,3.7,East
VINZ0RYY2FUHY3JTY,201,2.5,West
VINPBJ8PB5K9UWYGI,476,2.3,West
VINKHJWKXIXETR3Y2,178,4.9,South
VIN5KFPAV7JW9YC0Y,69,4.4,West
VIN3IO8O3AAN3KT0E,245,3.8,South
VIN7TR6UMV9CLM53K,197,4.3,North
VINUHOWQEPLH7AI5S,95,3.0,South
VIN1KUUVEZ1IJLT85,464,4.8,South
VINKEZBIPLBQNKHRY,113,2.6,North
VIN1G05P9R1LRQEQL,471,4.9,West
VINJ0XCZOICMXENRC,329,2.2,North
VINI5TYEF3UNESLVG,278,3.9,East
VINJ9Y1ZZL7MEEMED,160,1.5,South
VINMYDQ0786TZ64GL,494,2.8,West
VIN0AAPNQGYR9OC2Z,65,1.1,North
VINDU5O5Y8A4S9S9J,281,1.5,West
VINIDNVI04G2RC44P,169,5.0,North
VIN95W5TGJZKI1U7O,276,2.1,North
VINZMBCXHTF1SNK1V,120,2.7,East
VIN4TUI6SS7515FAO,282,3.7,South
VINRPXKBCYNU13LEG,418,1.9,North
VINZ5AU4WH4RUTBCE,123,4.2,South
VIN5TLIRYOI48GZHT,467,1.7,East
VINFYMB0OK1CU77GF,216,1.3,North
VIN4ENY2ZK2NHLR4J,319,2.2,East
VIN8T3CO04QL9TXQH,340,3.8,East
VIN6F26BNFZK6KDA1,143,5.0,North
VINP6AYLY2URZA88U,269,2.8,South
VINPGL4AY5HZMC5BU,51,2.1,West
VINYB6V6HDQBBEIHJ,170,2.6,West
VINGJB1MYPW964F0X,380,4.7,West
VINU3DJ0FDE0H2PYJ,382,3.5,North
VINIBYRB9IZ2JNMQE,366,2.2,West
VIN0LTI0DAHS3HKXF,492,4.0,North
VINYR94VC4FM0N8PA,490,2.2,East
VIN3KMMSUH5BMLT41,444,3.7,West
VINNFA9Z6JPL6IF4A,117,4.8,West
VINABIX33REH0QH0G,298,2.5,South
VIN6A8JWI9KLLW9XF,251,1.1,West
VIN3SNSK7RZLKLKTO,324,4.4,North
VIN4NV22X8OFUJ3YJ,327,5.0,West
VINBSEAZ7DNEFGFTQ,266,1.0,South
VINH18X739XBJC5ZW,428,2.3,South
VIN99SIEXM83W9OBV,306,3.9,North
VINI9VJQ2CRA69VTC,84,2.4,South
VINPD1W844C3647AQ,393,2.0,West
VIN4Y2Y3Q2B3R3D5W,208,2.6,North
VINHNZY9GQAGTJJ8G,494,4.8,North
VIN2BR3Q0VKZ1WHEG,499,2.2,South
VINPZIXMEYHUWLF80,148,4.5,East
VIN9H933AXZ95FUEH,137,4.8,South
VINUYLTHA49XKYF71,485,4.4,East
VIN5C1KIEUIX0TCJO,457,4.7,South
VINNO8OYSN2ZUHPIA,447,2.9,North
VINZ8UL6K93WF34ZI,321,2.3,South
VINOMHNY18X4UV0O3,205,4.6,East
VINYJJID8Y4AKW771,366,2.8,South
VINXWIPYFDQHUFN2U,263,4.4,North
VINKIBQSEP7RPADXN,341,4.8,South
VIN7C1AFQMJTDGFSJ,301,1.2,South
VIN3CEG57OE8UO229,223,3.3,North
VINGZBF15AHN59Z5A,463,2.1,West
VINRZBDX0L3RLY3WS,75,3.5,West
VINJOB48PZ3SNO1Z1,172,3.4,North
VINVOJDTDLCO1UWX2,432,3.7,North
VINNYBQSQU4SMZPZ3,137,1.3,East
VINRESGBQ0JO9YZR1,454,1.5,East
VIN1593NT69B9WRMI,313,4.0,West
VIN53JHXE6MEZ614J,362,2.5,East
VINQAEMQK8E3KEVST,214,1.8,East
VIN1JGFRRKS4WF9C0,166,4.8,East
VINCAWR03P5JQUT4I,72,2.1,South
VINLKFFZWPYQ6HEVV,311,1.8,East
VINLSU4I814FHZXLJ,386,4.6,South
VINRW1KCOQVX446DF,61,1.4,West
VINDR3QNJJM6CEM0Q,377,2.1,East
VINCS5221G4DQL352,72,1.8,North
VIN3EQB2G5ZPV3TQI,355,2.6,South
VINP5CPPCUYNXL6W9,388,2.8,East
VINXUXD6QVPAWROMG,327,1.6,East
VINCQSSI2ELFR8B64,335,3.8,East
VIN01CEEFJUJQ9BHQ,168,2.9,East
VINLOI639H1COA8WK,206,3.2,West
VINP4V5XI70LJAFUY,406,1.8,North
VINEYVG6TZD12AF0B,189,3.0,East
VIN621QNTW8T5WBSJ,271,4.4,South
VINI5RDYKQGOBB1ZH,130,2.3,East
VINGYDKYK7TWKBMUY,152,4.7,South
VINGQE9YW044T4K9S,183,3.1,North
VINHQEQRSEJVL7TQT,376,1.1,North
VINGHPZTPSNTT8NQP,335,4.5,North
VINT0LCCY7IUP7II8,167,1.9,North
VINHJEL5POKYTKIGW,78,2.0,East
VINFCJAAHALBX84KG,473,1.3,South
VINVAKWK6GF7F046N,255,2.5,East
VINU9XD3GEHV5X0IM,113,4.7,South
VINBE0VMC21BDW02T,350,1.2,South
VINSFDIRIRP5R2TWB,228,2.7,North
VINRCT0O4XMZ2CKPS,311,2.2,North
VIN16QF5KKD7OSWWF,181,2.4,South
VINZL3TO78ZBBM1NE,230,1.0,West
VINE1UD4A2NXLPBVP,387,1.8,West
VINADFJJBW8TIT6FR,296,2.4,West
VIN81BQ3OD750Z6NG,488,1.0,East
VINUZE06CGK80T0W3,402,3.7,East
VINKWZYH4NPUVTE20,132,4.7,North
VINMFXSMQJ91VF1BE,420,3.9,West
VIN372AYY6S70JJRG,425,1.7,West
VINBSAIFQJUUV9AQ4,427,4.8,West
VIN4DYPAO5UH7MUM2,313,2.4,South
VINX88VVMIZQ00S7L,79,2.8,South
VINQKNQCUEE1BHWF0,208,2.7,West
VIN9BCDWPUOLNQK2T,291,1.3,South
VIN8VN8ZEZBRXGBO1,119,3.0,North
VINXBB93SK2UTLGMY,291,4.1,South
VIN9MVI23BN2B11WL,157,2.9,West
VIN4DJGQVE2WJJF5Q,316,4.1,North
VINS2BS43YMECUKU3,310,3.6,South
VINFLYF61U3QWQD33,421,4.8,West
VINPMO6ZB622UB9AO,398,2.3,East
VINHZA8OJIPH8WOKY,349,4.0,East
VINHYVJV42ABM31C7,230,4.2,South
VIN42M1FDUNNTOM37,172,1.3,West
VINI8G71QBVH0E0XL,184,1.1,West
VINSR33FP0AKQPVO8,415,3.2,West
VIN7DEJHVRVJGIMGD,410,3.0,West
VINJUW594VJKYQEMO,160,1.8,South
VINCUPIPMQ1LK4MRZ,319,2.4,South
VINNDED6EOWWGEFWM,323,2.3,South
VIN1HIRT6CZY3CGN7,244,2.5,West
VINYHISZLQMLBZECC,400,4.6,South
VINBHJ28RD9J0N9OK,444,3.1,North
VINAV7Q3L5CHRZQCE,294,4.7,South
VINH0W0IKK26RB03X,426,4.1,West
VINQHKUKKJYW7BUAE,467,3.2,East
VIN1N144BYD8VID3I,192,4.3,East
VIN5YCXU589QEG7PZ,439,4.3,East
VINBCHCVVY5YCW4BD,370,4.6,East
VINCTPZ8P6QL5WQPA,410,3.2,West
VINS4KSYFWX2R4OYW,286,4.0,North
VIN14V7RWWZVDKEHQ,396,3.1,East
VIN5W6IDUWV6B9238,52,1.4,North
VINPBD43WL1H9GMMA,449,3.4,South
VIN93HT6KWM26QLYB,457,2.5,East
VINFRNFTC706TH11Z,68,1.3,East
VINCGTV3AIPGYORKX,174,1.5,South
VIN5VKI1TVFYJMTU5,60,4.8,West
VINUNVGS3BQGQTDV5,417,1.3,East
VING3V54EJ88GF2HN,244,3.1,East
VIN6YJULY6LLB3U5V,482,3.2,North
VINEV4JR933ZJ9M1H,182,3.2,North
VINBFGKUJQZJ9J06R,217,4.5,West
VIN1ZHO59FZ0Z45OU,464,2.1,West
VINVUL1XOD2AJ92B9,62,4.2,West
VIN57KL3H6IRPYAQA,409,4.6,South
VINKMN6RICLWWVXFI,316,4.9,North
VINW0KNGYB7Z37HQR,294,3.9,East
VINA2WXY4IAUI0U14,75,1.3,West
VINIKCLE7T9Q8OV81,490,4.5,South
VINJWO9QD99X408OY,110,3.5,West
VINDPPB4CZJOKGIX3,376,2.3,South
VINE9WJ2YSQGDE39M,500,3.7,West
VINYIUYBU0JXHP6N3,357,2.5,North
VINLMPSBAY9ZOBTP5,337,2.0,South
VINI920N3UC0J4Z4W,336,2.5,East
VINPE0PLMHCG08IYO,463,1.7,North
VIN20TUX8O2QJQCRB,137,1.8,South
VINQIFK9TWBUKDQ6N,206,1.9,East
VING3H1YKHLGWN9IC,381,2.2,East
VINOEQ373CJX914AY,145,3.1,South
VINARI74I78UXX7B1,440,3.0,West
VINSTFQF506B4RUYF,158,3.7,West
VINX0DL796ULAMPOP,350,1.9,West
VIN6ZSJ5INJ5VKWX9,397,2.1,North
VIN21M7BAJB71C21G,318,1.3,East
VINU4BJDWH85MNGGD,342,1.2,West
VINCEGZ6IS3W0URT4,216,4.9,East
VINFFUUCQAQ2YZ2BQ,426,4.3,East
VINKAJGISO9KJ7X1V,240,2.1,East
VIN3LVD3V40B0H62T,406,1.3,East
VINZ5LLTSUS6UWVOG,224,2.7,West
VINJBSONSS9FURM6Z,445,2.4,East
VINOJJVMXPAK5KZ5S,428,1.0,South
VINHSLE7CP4FAR2H9,90,4.9,South
VINJY9NTIWZ83LM1T,134,3.7,South
VINFISX3VU74VU020,485,4.5,South
VINXIWP2SNWNKB695,236,4.2,North
VINORE188UV8R3A3F,336,2.3,West
VINYY91JRTJ6VPP4I,259,1.8,South
VIN94K31WCC3O7UGJ,408,3.4,East
VINTW8AP1PE5V23ZP,161,1.2,East
VINKK5X28XSG9N6HP,465,3.1,West
VINNS2X8ZE4O4JJIC,116,1.0,South
VIN6FPDUBEHXGEEAY,369,2.2,West
VINZI22URK9XOTH97,102,4.1,West
VINNSTXY2FNSMOWD9,266,2.2,West
VIN2PW8N6QHO4D1LA,264,4.6,East
VINW0K88QNCHI3MNT,492,4.6,East
VINCSYA5WQ8WGUJPT,110,4.9,South
VINZEPH3H6HPEBN82,171,1.8,West
VIN56XFMR4RPSGIHQ,73,4.4,East
VINDFZDO34M36UAPU,178,1.0,North
VINY3J40XIIWBFXSU,347,4.2,South
VINCK8IBQ2SSVDN27,69,3.3,North
VINB72OAFO5M7VEMC,203,1.7,South
VINF1RUANO50CRAMT,259,4.0,East
VINZE554YDO0OWFOU,295,4.8,East
VINM80I3459GKJB2D,77,4.3,North
VINIYDW02DPKKRMWB,405,4.9,North
VINWAC4L6LCVNXNHD,127,2.0,North
VIN3SCYFIO5FYDRSO,388,2.4,South
VIN5AX9LM09SC3LQM,356,4.7,North
VINWHN850X5RMF1AR,248,4.5,North
VIN4IVCOH2XA7XOIU,426,2.7,East
VINZ86R1C6A8UFTP5,248,1.4,West
VIN8DVFLT6QCNLDNI,187,4.8,North
VINHF5Z7OVNC7UWQK,139,1.9,East
VINE3TYUUG3YJ22P0,312,4.7,North
VINVQ973C9JPBKPR5,440,1.2,North
VINE6QOX131RB4C28,486,4.4,South
VINDANSGBLK2NXQ4U,54,1.2,East
VINXQM3TGSAC6P6AN,227,1.1,South
VINIEYT17684YGXER,63,3.2,East
VIN1TRA58WQW4CYKW,304,1.4,South
VIN9MI28AUN089ZWE,275,2.7,North
VINIWXTC9ABFW6VLH,210,4.3,North
VINW9YP423EZV9S8F,490,3.8,North
VINM59Z7VPB8WUBX8,490,2.2,West
VIN5QJJYG9P3KTZWG,128,4.9,North
VINFFVQU2CF9AIYMY,168,3.4,South
VINOA90D5WXBV6SYL,256,3.6,East
VIN5UJWVJ3WKDEORO,132,2.1,North
VIN288XLMMM7IX2UF,299,2.6,South
VIN2R62WSKAW4O90K,249,3.7,West
VINGJLRXET9T85PZR,293,2.2,East
VINF63Q1LJIURL1PJ,263,3.8,West
VIN3GCV0T1YPR3YZR,497,2.8,East
VIN0F19ODEVRNS6M3,157,3.1,West
VINC7BDZQY1BMZR55,203,4.7,South
VINEZOL2E7PU7JPN2,239,3.6,East
VIN27E32KB3ZEY513,144,2.0,East
VINIBPGM8UB7YI882,252,3.8,North
VIN2G27D9XMVMT36S,122,4.5,South
VINJ9ZKCP7IGWL4VQ,246,3.9,West
VINCY0RBLI8CZ1SQ6,287,4.3,East
VINWB9TRCEHDI6WWQ,122,2.4,South
VIN5QA3RVOBYTMGDC,340,2.1,South
VINBMAQ5B87E60MBO,222,3.8,East
VIN9LIV37YDIU46CF,450,3.3,South
VINXVYZIA485WGM28,380,2.4,West
VIN4TTNIKQGIDRFOQ,223,2.5,East
VINAQA203TKLILRJ4,204,1.8,South
VINELBMO918EI2G5V,290,4.6,North
VINPCDPV8IGMQR8F5,261,1.3,South
VINW19I8TR4ZJIOA6,176,2.3,East
VINW3QYYGXM0OYCR8,408,1.6,North
VINRF403BW1UWOIEE,427,3.1,South
VINNELA6BSABIDT6R,302,2.7,West
VINT41MKP1SYWSR74,386,3.3,South
VINGJ4PXWAY4SXUDV,196,1.4,East
VIN0WXIIHW2L154NY,50,2.8,West
VINANXAGDU4FHYSO7,318,4.8,East
VINZNC795FSHGC2ND,240,1.4,North
VINVOQMONL2VPHNYB,237,1.4,West
VINZMZHFTVDN5OQUM,355,4.3,South
VINHX43D4ODTP47HG,139,2.9,West
VINHZMJFUHRH9RXYV,265,4.7,South
VINRB73TGJ4QCWW0E,180,1.5,East
VIN14GA2HHU37DNYY,213,3.0,South
VIN8SVB14HY5P3760,403,1.1,South
VINU879KGMT6XQ7SE,255,2.5,South
VIN3PAF46QCWLACOZ,317,3.0,South
VIN17YK2EG9YT8JFT,198,1.1,East
VINBRSFFY430NRVIO,174,1.7,West
VINRXDY5DF4LO8HNV,186,1.7,South
VINQJWO2DTODRWAW3,149,4.4,East
VINTV82L0BX463U2Y,473,1.4,North
VINMWKH2VTFDLZTCN,371,4.5,South
VIN5AB7ZCX77SQT9R,243,4.9,East
VINKPZ1920R5J1PKJ,289,2.5,East
VINITVB61R7Z2UJH6,455,2.4,East
VINCRIW91PU38C7AU,422,1.9,West
VIN5J6OWW6DWDFMPR,251,3.0,East
VIN3TW0IG45AKT86B,370,4.7,North
VINWE1I5RDRQ42HYU,150,3.4,East
VINKSW2PL8JMK8ILA,427,2.5,West
VINYQYMQGOD2EW3BN,141,4.2,West
VINPXQ6O9MLEFYPLP,188,1.7,East
VINQPH3YKK1RLSOOO,146,1.7,West
VIN56DB3RW9I5LZ9L,77,3.8,East
VINDSEBWDIROE4YB2,55,2.0,West
VINWXDEKE3G9NOJBB,364,2.6,North
VINBXYWFJ4HL3C8CK,460,3.6,North
VINRQM15KSXXDOL1P,89,2.0,North
VINV9N5GBD4HGYMGD,150,2.0,South
VIN45Q9X52R4B91HY,89,4.6,North
VINS6V8AJP1A84I3E,328,3.1,East
VINYLVM6EMV2XEUWW,286,4.2,South
VINPQD9T6K5ECC3XH,208,2.2,East
VIN1GY0M7MZVS7YTD,436,4.7,North
VIN40TYDUU09J3QF7,225,3.1,North
VINEV382M5O8FT622,236,4.3,North
VIN5JEHQKK4OCZ0SI,310,4.2,East
VINTNL5SI0CV3AXFU,339,3.1,East
VINH634ET9K8JUN9D,209,3.4,East
VINVOV2766A5R5TUF,360,1.8,West
VINIVGY1KR4STGNNP,239,2.2,East
VINGBOJ6X5YJO915N,97,3.0,North
VIN6AUGP7I4J4QNY8,454,2.3,North
VINOBMALC8I5TSMAU,207,2.5,North
VIN7XBUUQ2RXBMP3W,106,2.2,South
VIN835AUHI987KTFJ,227,3.2,South
VIN18QKM8HQOTP5DT,232,4.6,East
VINB76US7C4SAJ8SJ,216,1.7,East
VINQGNIS7K4ED8G43,327,2.5,West
VINL4C3FLLNDV4F71,53,2.7,West
VIN0Q7S7F6LOLLLGK,62,4.1,East
VINW5YS98O3WYSOS3,322,1.9,North
VIN4GXLVI4L1LF4WX,273,3.7,North
VINWJQLPRMSRSE1XD,249,4.0,East
VIN6UXEWFIV1WAVMP,443,2.4,North
VINX1ZMIW40VFP0QV,447,4.3,North
VINFHXQF2SJUPDAGJ,347,2.7,North
VIN3JMNY7OKBH4KXU,195,1.7,North
VINNAXTZK19R049MP,419,2.5,South
VINMDOPELJ48CIM00,238,4.8,North
VIN17GD0T3JS0Q5CP,108,2.4,East
VINMILSA8L2CC6CDA,100,2.7,East
VINMV7GGQW73IW29B,176,4.6,North
VINY4A5CYPWSYFXPM,92,3.0,North
VINGS07R5PGS717OY,261,1.3,South
VINERGMZEA1LLSH4A,391,4.0,North
VINSPH736IV9ORQGN,325,2.5,East
VINEJOUGNOQFHDORF,101,3.8,East
VINK7BM2TBS7TFWTH,167,3.6,North
VIN0BKGW6F3LTOBJX,171,3.2,East
VINMFLU0LL7WU82M7,270,1.8,South
VINSSNLLXVK6MPPDB,341,2.8,South
VINZW038IJY2NHZEH,453,1.7,North
VIN2X4EP50K73X2DD,256,3.4,East
VINKTFN7GRTL4MX8Y,261,1.8,East
VINGM4P7YC84IMJSS,194,2.9,West
VINIW14CRPG20Q0D5,170,4.1,North
VINJS8MPPJI3TM3NQ,426,4.9,West
VINZ48R5P68Y3KS80,339,3.6,North
VIN7KW5R8LWETY7GA,115,2.5,North
VINMECRUOWPFYOREV,86,3.0,East
VIN6T8RQT12E89MNU,184,4.9,North
VIN3M9MFIMJ45DWT2,149,1.2,East
VINU1Y31E53I7Z3ZB,354,2.2,North
VINBEY96CID3ZSUPG,223,1.4,North
VINVM80RFA3O54EX6,281,3.2,East
